record_uid,subject_id,rep_index,labelled_reps,detected_reps,push_duration_s,progress_rate_per_s_first,progress_rate_per_s_second,dynamic_accel_rms_g_first,dynamic_accel_rms_g_second,second_to_first_progress_rate,second_to_first_accel_energy,lower_acceleration_half
singleonly_subject087_Chest_Press_(rack)_record0001,576,5,20,18,3.06,0.5045495747017923,0.14904519654003778,0.13152181654410697,0.19564032744394697,0.29540248176431244,1.4875123579086007,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,6,20,18,3.72,0.5271586594965754,0.010475749105575173,0.2541550210812682,0.08382438365579352,0.019872099067061284,0.3298159654653841,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,7,20,18,2.14,0.6724121841973132,0.26216725505502314,0.09120710780833415,0.08736141125689192,0.3898906968320083,0.9578355608038388,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,8,20,18,2.3,0.6528184735105159,0.21674674388078852,0.09469051179187561,0.07129074948644544,0.3320168663659869,0.7528816577012327,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,9,20,18,2.14,0.5929215373929627,0.34165790185937367,0.0918259013418613,0.09939900494472344,0.5762278485642824,1.0824724123825151,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,10,20,18,2.02,0.6350007948560139,0.35509821504497624,0.0689992501554991,0.07935666399984159,0.5592090874870393,1.1501090783015855,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,11,20,18,2.0,0.642951457307503,0.357048542692497,0.07545240171013902,0.09063773343964898,0.5553273713504193,1.2012571022967107,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,12,20,18,1.98,0.65190804554109,0.3581929645599201,0.10743834994682497,0.07245425260890703,0.5494532043435918,0.674379796830156,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,13,20,18,1.94,0.6043030122090366,0.4266248228425098,0.11647044748739671,0.09754022510210952,0.7059783158832484,0.8374675911901547,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,14,20,18,2.12,0.9004785917407663,0.04291763467432805,0.22678944703594506,0.10229142060656088,0.04766091617054608,0.4510413599198386,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,15,20,18,1.98,0.5622160681571139,0.4478849419438963,0.147708428627645,0.08845886274671688,0.79664201596375,0.5988748480271964,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,16,20,18,2.18,0.8713235074532842,0.04610768520726617,0.22525781710370985,0.08701116346694483,0.05291683836469685,0.3862736689261463,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,17,20,18,2.0,0.7111321034979122,0.2888678965020878,0.06775011238135643,0.10443561985682207,0.40620848796054365,1.5414826069803067,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,18,20,18,1.96,0.6538630915921294,0.3665450716731767,0.08358418748932486,0.08299057952365729,0.5605838231068444,0.9928980829568586,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,1,15,16,2.42,0.3382526043888917,0.48819367660284385,0.14933679488925392,0.11717898483562321,1.4432813532503173,0.7846625134985755,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,2,15,16,1.94,0.40384036173353643,0.6270874733180101,0.18328643928113708,0.09345513899772663,1.5528103001546374,0.5098857251210978,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,3,15,16,1.76,0.4150338055513002,0.7213298308123361,0.1589390612054391,0.08695682785701081,1.7380025944011355,0.5471079745753212,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,4,15,16,2.0,0.22205660200722652,0.7779433979927735,0.15209724729082633,0.11732301706896725,3.5033563107817725,0.7713684445888294,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,5,15,16,1.94,0.24810273444040218,0.7828251006111442,0.14630029892522492,0.08514894320499583,3.155245758886184,0.5820148272459514,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,6,15,16,2.0,0.39665448114675145,0.6033455188532486,0.16387433426316095,0.08514376526274717,1.5210858506096823,0.5195674212535156,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,7,15,16,1.64,0.4918076997285625,0.7277044953933889,0.13715322986088135,0.09832280196656763,1.4796525060405157,0.716882876665022,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,8,15,16,1.98,0.38658375612731644,0.6235172539736937,0.14112949414213297,0.10490479574406747,1.612890464462108,0.7433229771121886,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,9,15,16,1.84,0.4430123003817439,0.6439442213573864,0.1476816575935226,0.06945217335082686,1.453558334164761,0.470283002524161,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,10,15,16,1.52,0.4776052473241128,0.8381842263600976,0.12464392479919628,0.1193416667148673,1.7549728171040977,0.9574607579721914,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,11,15,16,1.74,0.36653359865042945,0.7828916887058923,0.15080789353913165,0.09528761932671158,2.1359343088559584,0.6318476910625791,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,12,15,16,1.78,0.31927500318335594,0.8043205024346215,0.16104770289179038,0.06949370062042663,2.519209128228274,0.43151003940192906,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,13,15,16,1.74,0.29913010058548606,0.8502951867708357,0.14923761574995617,0.06809509307352371,2.8425597594710683,0.45628639087624734,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,14,15,16,1.62,0.37741187997566616,0.8571560212589017,0.1771528068951493,0.07946655077298294,2.2711421307516004,0.4485763006849588,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,15,15,16,1.94,0.16184048670949694,0.8690873483420495,0.15251482575763875,0.058275490471502565,5.370024312285083,0.3820972169886495,second
singleonly_subject089_Chest_Press_(rack)_record0001,579,16,15,16,0.38,3.896474606606354,1.366683288130488,0.06684678238335343,0.16677747566303402,0.35074867055807785,2.4949215162907517,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,1,11,11,1.04,1.3532080867314984,0.5698688363454246,0.06587477491259491,0.06619424826419314,0.4211243207405523,1.0048497069177407,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,2,11,11,1.16,0.9376428930295652,0.7864950380049177,0.08170589159376035,0.08714145165720202,0.838800191258015,1.0665259255778903,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,3,11,11,1.1,0.7674819544331212,1.0506998637486966,0.10785781567019792,0.09621568717274918,1.369022239128432,0.8920604091126095,second
singleonly_subject089_Chest_Press_(rack)_record0002,579,4,11,11,1.34,0.7567105098847533,0.7358268035480824,0.11070986120177631,0.1566498987500469,0.972401987201352,1.4149588577709598,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,5,11,11,1.42,0.49515503426531443,0.9132956699600377,0.09773457208767371,0.1362680389495564,1.8444640703595772,1.3942664917723884,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,6,11,11,1.48,0.6795659394436799,0.6717854119076715,0.10470011796365909,0.16141727052703628,0.9885507393993614,1.5417104934214443,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,7,11,11,1.52,0.48959427071769396,0.8261952029665166,0.13994537868497994,0.12932312598849874,1.6875099493206913,0.9240971527870733,second
singleonly_subject089_Chest_Press_(rack)_record0002,579,8,11,11,1.46,0.5795302178323165,0.7903327958663137,0.10537109808132872,0.15857955138312352,1.3637473449141035,1.5049625017737487,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,9,11,11,1.28,0.8097301781997969,0.752769821800203,0.057823560980672956,0.1303929097173248,0.9296551395352105,2.2550134842250125,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,10,11,11,0.24,5.825023253157772,2.5083100801755616,0.13189266198569902,0.1763480534765027,0.430609453587296,1.3370573527102207,first
singleonly_subject089_Chest_Press_(rack)_record0002,579,11,11,11,0.5,3.147274915256749,0.852725084743251,0.1025831378939519,0.08659209162342246,0.27094076866611677,0.8441162300273889,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,1,14,14,1.82,0.25755742915773877,0.8413436697433602,0.1531900622984261,0.12646561173753787,3.266625515306284,0.8255471003802652,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,2,14,14,0.3,2.7430448774145924,3.923621789252074,0.1852904585963814,0.16570538465999252,1.4303892078317775,0.8943006883098547,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,3,14,14,0.68,0.7654100716433767,2.175766398944859,0.17852874991588324,0.04764845206587148,2.8426153241926526,0.2668951196281934,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,4,14,14,1.2,1.2653561863758722,0.40131048029079447,0.1360880897155565,0.17358201772496673,0.31715218577323634,1.2755121927846726,first
singleonly_subject089_Chest_Press_(rack)_record0003,579,5,14,14,0.7,1.2460523370174257,1.6110905201254315,0.19353683130002666,0.051040240768131406,1.2929557389072182,0.2637236562430191,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,6,14,14,1.14,1.0217447077066437,0.7326412572056371,0.12233051814575895,0.18593161472449277,0.7170492312606017,1.5199119364715843,first
singleonly_subject089_Chest_Press_(rack)_record0003,579,7,14,14,1.28,0.24251333481470372,1.3199866651852963,0.20233423277277215,0.0968247973792032,5.4429446784600675,0.4785388811983218,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,8,14,14,0.78,0.6515937338759025,1.9125088302266617,0.16606849139163782,0.05666136177169978,2.9351246502178663,0.3411927289570892,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,9,14,14,1.08,0.544100336872576,1.3077515149792758,0.19486631208907632,0.06342604044694523,2.4035116803935024,0.32548489149808635,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,10,14,14,0.7,1.0162105803579502,1.840932276784907,0.1456132188066441,0.04420717993824344,1.8115657447066302,0.3035931785626206,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,11,14,14,1.7,0.6026564217980757,0.5738141664372185,0.17336055996292146,0.16261517669668024,0.9521414618385649,0.9380171402968503,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,12,14,14,1.6,0.42521290876038637,0.8247870912396135,0.1781151304316124,0.14196965315810034,1.939703791317382,0.7970667781792397,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,13,14,14,1.1,0.9145721315369749,0.9036096866448431,0.1569043451728737,0.10900835556859019,0.9880135808711895,0.6947440203041364,second
singleonly_subject089_Chest_Press_(rack)_record0003,579,14,14,14,1.82,0.5774803819346239,0.521420716966475,0.13660069034078406,0.06451067014589734,0.9029236893202452,0.4722572776532797,second
singleonly_subject089_Chest_Press_(rack)_record0004,579,1,9,8,2.36,0.6786199781772053,0.16883764894143877,0.1585829032424463,0.11649813539015454,0.2487955768631245,0.734619766747798,second
singleonly_subject089_Chest_Press_(rack)_record0004,579,2,9,8,2.1,0.6132726529775772,0.3391082994033752,0.13152603173204835,0.11271306306132833,0.5529486725959945,0.8569639148769669,second
singleonly_subject089_Chest_Press_(rack)_record0004,579,3,9,8,0.2,2.8991202224744974,7.100879777525502,0.07641296752315638,0.15684983551667864,2.4493222883543133,2.0526599162523884,first
singleonly_subject089_Chest_Press_(rack)_record0004,579,4,9,8,3.36,0.5382235985521122,0.057014496685983095,0.15731096562770663,0.08916214168429089,0.1059308748991295,0.5667891067130228,second
singleonly_subject089_Chest_Press_(rack)_record0004,579,5,9,8,2.08,0.685487909720776,0.27605055181768545,0.15549896999779883,0.08558665019560448,0.40270666762033897,0.550400110025269,second
singleonly_subject089_Chest_Press_(rack)_record0004,579,6,9,8,1.46,0.7665879994928594,0.6032750142057708,0.10043725333334207,0.15997449990854867,0.786961202894998,1.5927805131987025,first
singleonly_subject089_Chest_Press_(rack)_record0004,579,7,9,8,0.2,3.8365979537742376,6.1634020462257615,0.20209554972393798,0.2503126014129382,1.606475872761841,1.2385854203858748,first
singleonly_subject089_Chest_Press_(rack)_record0004,579,8,9,8,2.64,0.33284458720753624,0.4247311703682213,0.12880639322176982,0.08409826730682061,1.2760645258845433,0.6529044498748297,second
singleonly_subject091_Chest_Press_(rack)_record0001,564,1,20,21,1.54,0.38278002824515667,0.9159212704561419,0.07045527583294013,0.1336252607264722,2.3928136341259885,1.8965969424818867,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,2,20,21,2.9,0.40822608478148187,0.2814290876323112,0.10730549861580392,0.15140367589557258,0.6893951614653839,1.4109591572530458,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,3,20,21,1.08,1.0819119906651706,0.7699398611866811,0.15536851890536799,0.1582631608215159,0.711647405546651,1.0186308136071696,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,4,20,21,0.82,1.2244514236926258,1.2145729665512768,0.15326389956310696,0.18648752477609185,0.9919323405157566,1.2167739781363514,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,5,20,21,1.22,0.7404501822778455,0.8988940800172364,0.12612177046082831,0.16218122462829485,1.213983197697339,1.2859098317103477,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,6,20,21,1.32,0.789994521091122,0.7251569940603931,0.11451469984044564,0.1373685222869297,0.9179266117679186,1.1995710810780318,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,7,20,21,1.24,0.7676672365670024,0.8452359892394492,0.11964366309433325,0.13997842316958903,1.101044761294403,1.16996102885301,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,8,20,21,1.2,0.8178519957335437,0.8488146709331231,0.09944688488862738,0.1625852340710299,1.0378585310803192,1.6348951930783198,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,9,20,21,1.28,0.6064144359816501,0.95608556401835,0.1169387431232412,0.15489120904298373,1.5766207189158683,1.3245499729695622,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,10,20,21,1.26,0.8653376473466245,0.7219639399549628,0.13300079743028984,0.14865414163932425,0.8343147234709052,1.1176936117036356,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,11,20,21,1.26,0.8148401868806208,0.7724614004209666,0.09921853114011912,0.15175268080993592,0.9479912906334564,1.529479211858384,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,12,20,21,1.16,0.900487725175554,0.8236502058589289,0.12114354818845027,0.15765873170191574,0.9146712196419499,1.3014207859973084,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,13,20,21,1.16,0.8108574908013717,0.9132804402331112,0.11956241669132878,0.14197927204507843,1.1263143654633008,1.1874908183867066,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,14,20,21,1.16,0.7028022554958876,1.0213356755385954,0.10945762894498615,0.14619541016354598,1.4532333491416516,1.3356347252599852,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,15,20,21,1.16,0.8968547396182733,0.8272831914162095,0.1187538985580579,0.1353517180613664,0.9224271834347718,1.139766523077084,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,16,20,21,1.14,0.9501773656426425,0.8042085992696383,0.12253347405917442,0.13299210821886875,0.8463773484287538,1.0853532819500702,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,17,20,21,1.14,0.7100361531670613,1.0443498117452197,0.10269349516710961,0.14978988525456183,1.470840332688664,1.458611229570226,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,18,20,21,1.24,0.8405507356228712,0.7723524901835804,0.11846936153797426,0.1374299066687705,0.9188648078586785,1.160045980535808,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,19,20,21,1.22,0.9466973834252201,0.6926468788698619,0.10642403253036241,0.1235933321873342,0.731645498336348,1.161329158919753,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,20,20,21,1.26,0.9098213106900124,0.6774802766115748,0.10737315262452898,0.1322653589644744,0.7446300374056647,1.2318289603267072,first
singleonly_subject091_Chest_Press_(rack)_record0001,564,21,20,21,1.3,0.8694504787704651,0.6690110596910733,0.09258988058862838,0.10780654010669583,0.7694642490014572,1.1643447363937556,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,1,21,17,1.9,0.6370788415782918,0.41555273736907666,0.11961825685749121,0.06751425091038192,0.652278352769637,0.5644142682234194,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,2,21,17,1.88,0.4019936068962363,0.6618361803378062,0.10055628583341185,0.09352712051425763,1.6463848404152388,0.9300972061478165,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,3,21,17,3.1,0.4971869447576755,0.1479743455649051,0.08689979337378102,0.09791090717936435,0.2976231518649921,1.1267104716604026,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,4,21,17,0.38,0.514894025042567,4.748263869694275,0.1308975476994252,0.0761056807067032,9.221827480522288,0.5814141062555399,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,5,21,17,0.7,1.6081172403276116,1.2490256168152458,0.04095398498202147,0.10236509651891701,0.7767005946412151,2.4995149205591254,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,6,21,17,2.0,0.33862883198419014,0.6613711680158099,0.10565529152598895,0.07008562663084292,1.9530858141656642,0.6633423240671609,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,7,21,17,1.42,0.6847882590315402,0.723662445193812,0.056230236442456824,0.06599088784995945,1.0567681843979766,1.1735836806855895,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,8,21,17,1.12,0.7480017651734472,1.0377125205408382,0.05389016118911432,0.08564393627014644,1.38731293007071,1.5892313992084757,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,9,21,17,1.06,1.533999347892072,0.35279310493811655,0.026698818554105972,0.0844504925290394,0.22998256513140194,3.1630797579262877,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,10,21,17,1.08,0.8742593895449841,0.9775924623068676,0.04257785277382221,0.08262089062617667,1.1181949819442765,1.9404663514871703,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,11,21,17,1.36,0.6885040489328321,0.7820841863612854,0.08933065446270924,0.0776989098979461,1.1359180640600453,0.8697899994719196,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,12,21,17,1.02,1.2522736661233196,0.7085106476021706,0.047637369487601305,0.0861426309117715,0.5657794033116711,1.8082994892107143,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,13,21,17,2.34,0.29618777799468143,0.5585130767061733,0.09477703082894474,0.06785219861117439,1.8856722599681424,0.7159139510672711,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,14,21,17,2.14,0.28690188183936427,0.6476775574129721,0.09550354581709766,0.0731636781167935,2.2574880069124306,0.7660833688511622,second
singleonly_subject092_Chest_Press_(rack)_record0001,231,15,21,17,1.22,0.8240114218351183,0.8153328404599637,0.07214980837159667,0.08222158305771515,0.9894678870399308,1.1395953075058125,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,16,21,17,1.04,1.1623650059256638,0.7607119171512592,0.042187044321605874,0.09924887330722969,0.6544518402336594,2.3525912967645355,first
singleonly_subject092_Chest_Press_(rack)_record0001,231,17,21,17,2.18,0.36481936473498405,0.5526118279255663,0.08310215568576644,0.059224312319691545,1.5147546466646595,0.7126687849547008,second
singleonly_subject093_Chest_Press_(rack)_record0001,549,1,3,2,1.56,0.47589214135228997,0.8061591406989921,0.154485181631146,0.06641806965635642,1.6939954889950881,0.42993165399474,second
singleonly_subject093_Chest_Press_(rack)_record0001,549,2,3,2,1.1,0.6601768044616421,1.1580050137201758,0.14942770037055153,0.05577624868698466,1.7540831575633749,0.37326579040345564,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,1,20,20,0.74,0.9450168071933905,1.7576858955093122,0.1364947138797302,0.0490055122621306,1.8599519946417367,0.35902864564638676,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,2,20,20,0.86,0.7464549469533687,1.5791264483954686,0.13360270743741368,0.044733091530059596,2.1155013505377935,0.3348217441702284,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,3,20,20,0.94,0.7112523225065667,1.4164072519615185,0.11467314936003886,0.049286741265616225,1.991427243386529,0.4298019330651749,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,4,20,20,1.16,0.762899770973686,0.9612381600607968,0.12981973559583487,0.04837647295901695,1.2599796154532492,0.3726434408218673,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,5,20,20,0.94,0.7485599629907244,1.379099611477361,0.12443628282442608,0.0316179251743689,1.8423368596517495,0.254089277312955,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,6,20,20,1.18,0.7472064942482807,0.9477087599890076,0.1323878191511112,0.04398173437523143,1.2683358178550632,0.33221889035749913,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,7,20,20,1.18,0.7011963128449537,0.9937189413923347,0.1104221821640785,0.05485833852327194,1.4171765070476958,0.49680541941977613,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,8,20,20,1.44,0.7752332561655146,0.6136556327233743,0.10023716501190953,0.0867799222276082,0.7915754746625021,0.8657459757296365,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,9,20,20,1.08,0.9620054517815114,0.8898464000703403,0.13202727105593315,0.04103919169474202,0.9249910158226841,0.3108387484382361,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,10,20,20,1.12,0.6986046378412438,1.0871096478730415,0.12405126152720841,0.0495704514787751,1.556115704058759,0.39959651251029565,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,11,20,20,1.16,0.7066476858986727,1.01749024513581,0.12000989660690194,0.050719555943116355,1.4398833611714532,0.42262811132360734,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,12,20,20,1.32,0.5029536510749234,1.0121978640765916,0.11883795151844381,0.06313538178175188,2.012507239808878,0.5312728886272764,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,13,20,20,1.18,0.4823736863615383,1.21254156787575,0.12160979042347976,0.06097143403639349,2.5136975796124834,0.5013694524435383,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,14,20,20,1.26,0.6128924843398986,0.9744091029616886,0.12091360971346239,0.06530919361960606,1.5898532415700168,0.5401310388001311,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,15,20,20,1.26,0.506705580200083,1.0805960071015042,0.1348199961554421,0.05495829868958575,2.1325914876935217,0.4076420431448538,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,16,20,20,1.26,0.6452225603958565,0.9420790269057308,0.12354612314870965,0.06940716909800185,1.4600838295668817,0.5617915587238461,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,17,20,20,1.34,0.5818697413070895,0.9106675721257462,0.13409116176815553,0.055067676337983595,1.5650711963128692,0.41067342255708067,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,18,20,20,1.22,0.5860890583460387,1.0532552039490433,0.12448933876565223,0.062271891061838516,1.797090713348858,0.5002186667491555,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,19,20,20,1.22,0.5113944737700222,1.1279497885250598,0.13664410053602233,0.04553485402889366,2.2056354661202437,0.3332368821652106,second
singleonly_subject093_Chest_Press_(rack)_record0002,549,20,20,20,2.02,0.6071770755536074,0.3829219343473826,0.09341172558514896,0.0665544683777986,0.630659406892536,0.7124851613744276,second
singleonly_subject094_Chest_Press_(rack)_record0001,590,1,20,11,0.84,0.9246900888763859,1.4562622920759951,0.13008758024101913,0.114840085489699,1.574865254417873,0.8827905421634378,second
singleonly_subject094_Chest_Press_(rack)_record0001,590,2,20,11,0.98,0.7567195990994862,1.2840967274311261,0.15867020516292626,0.0924780010265482,1.6969254251630737,0.5828315462981196,second
singleonly_subject094_Chest_Press_(rack)_record0001,590,3,20,11,1.7,0.619445911722092,0.5570246765132022,0.14772826049711094,0.12374182962489885,0.8992305316288948,0.8376313997640202,second
singleonly_subject094_Chest_Press_(rack)_record0001,590,4,20,11,0.22,3.869689727979417,5.221219362929674,0.07135988077546111,0.24231080235472752,1.349260465297296,3.39561669276292,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,5,20,11,0.96,0.7883278117471099,1.2950055215862235,0.10793614951197482,0.12237830620372112,1.6427246410553538,1.1338027783744873,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,6,20,11,1.98,0.7067451851217995,0.30335582497921065,0.10399698241656258,0.11143159016049331,0.4292294187005048,1.0714886871827802,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,7,20,11,0.28,4.908057979729781,2.2347991631273607,0.14263119920577377,0.21188294342822703,0.45533267381050785,1.4855301267049146,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,8,20,11,0.22,4.26043638526625,4.83047270564284,0.13244990765592718,0.2253850250103561,1.1337976368683569,1.7016623793793189,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,9,20,11,0.2,4.5756910621385325,5.424308937861467,0.08273001790846438,0.21831986273858536,1.1854622316495111,2.638943738415997,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,10,20,11,0.2,3.2639683766725245,6.736031623327475,0.03488285117460867,0.19408067206698762,2.0637551734476576,5.563784654399453,first
singleonly_subject094_Chest_Press_(rack)_record0001,590,11,20,11,0.24,2.4552821160146667,5.878051217318667,0.04031008771786922,0.13656613811944399,2.3940431036331282,3.3878898769774954,first
