record_uid,subject_id,axis,rep_index,labelled_reps,detected_reps,push_duration_s,half,rise_fraction,progress_rate_per_s,dynamic_accel_rms_g,mean_abs_dynamic_accel_g,peak_dynamic_accel_g
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,9,16,23,0.6,first,0.8076834089493642,2.692278029831214,0.07782395893067294,0.05913056962973569,0.219854732737647
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,9,16,23,0.6,second,0.1923165910506358,0.6410553035021194,0.06801435521558759,0.061501104012155826,0.11347310304308622
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,10,16,23,0.96,first,0.3784939319523014,0.7885290249006279,0.1532851770770146,0.14958371756101024,0.21049603564737118
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,10,16,23,0.96,second,0.6215060680476986,1.2948043084327054,0.07523105977196119,0.06326213565219295,0.15693279583219
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,11,16,23,1.06,first,0.617215110952025,1.164556813117028,0.13496585926612856,0.12767040943485558,0.19178604881272454
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,11,16,23,1.06,second,0.38278488904797503,0.7222356397131604,0.08271221178678483,0.07064385067417825,0.14737984064408582
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,12,16,23,0.62,first,0.4168229156125543,1.3445900503630783,0.12899784420229263,0.10968550872205064,0.22891482056272816
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,12,16,23,0.62,second,0.5831770843874458,1.881216401249825,0.06197080655528218,0.04812892862035257,0.13715676869109905
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,13,16,23,0.74,first,0.5506994362216346,1.4883768546530667,0.14241966185951518,0.1367842873437339,0.20331110610581016
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,13,16,23,0.74,second,0.44930056377836536,1.2143258480496362,0.09143300345107255,0.06874685703747933,0.23528548802834903
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,14,16,23,0.6,first,0.5220506956559418,1.740168985519806,0.13452047823734506,0.11699370405338054,0.23352551616054207
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,14,16,23,0.6,second,0.47794930434405825,1.5931643478135276,0.05422682770680821,0.04641692694838383,0.09956937127277021
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,15,16,23,0.96,first,0.7904692673084119,1.6468109735591916,0.10892881442687011,0.0944889703918593,0.20627916150293546
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,15,16,23,0.96,second,0.20953073269158806,0.43652235977414183,0.08659573620673103,0.07322488321850115,0.1563811110089579
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,16,16,23,0.66,first,0.6763633524100424,2.0495859163940677,0.12019005974484505,0.11078729679680244,0.1742916408381232
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,16,16,23,0.66,second,0.3236366475899576,0.9807171139089623,0.07758409206292485,0.06314902135323541,0.16427883752176997
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,17,16,23,1.4,first,0.9290646021916071,1.3272351459880103,0.09389719675442451,0.0767427642461854,0.20944576387945735
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,17,16,23,1.4,second,0.07093539780839286,0.10133628258341838,0.14005436801809742,0.13168409614337875,0.23626797104628716
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,18,16,23,3.04,first,0.5682030231681182,0.3738177784000778,0.10156315417829477,0.0899353596325261,0.18614523236297542
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,18,16,23,3.04,second,0.4317969768318818,0.28407695844202746,0.13178670196971548,0.10672657398336835,0.4327615138222267
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,19,16,23,0.86,first,0.7346635258308015,1.7085198275134919,0.09346093880783012,0.08677048850105543,0.14720009615400786
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,19,16,23,0.86,second,0.2653364741691985,0.6170615678353453,0.09262466966883198,0.07714800138387373,0.1706963109398576
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,20,16,23,1.1,first,0.4592918528764268,0.8350760961389578,0.1260684791998928,0.12029585900223334,0.2009876715852823
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,20,16,23,1.1,second,0.5407081471235732,0.9831057220428603,0.08227208807500783,0.07041939077862562,0.14330362194644075
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,21,16,23,0.56,first,0.6148637957491969,2.195942127675703,0.08775900220317136,0.0834625355278595,0.1262407179013445
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,21,16,23,0.56,second,0.3851362042508031,1.375486443752868,0.040335510011705884,0.034418180469012925,0.08039362221775526
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,22,16,23,0.6,first,0.4792079910498536,1.5973599701661787,0.10120780408712618,0.09385240977019628,0.1493720414433639
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,22,16,23,0.6,second,0.5207920089501463,1.7359733631671546,0.0374534409830101,0.031464509457764765,0.0783228268055961
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,23,16,23,1.88,first,0.8140350957942737,0.8659947827598656,0.09364575563136135,0.07951232486413214,0.1954980589774088
singleonly_subject059_Chest_Press_(rack)_record0001,248,accel_y_g,23,16,23,1.88,second,0.1859649042057263,0.19783500447417693,0.10554587266676899,0.09297854307538893,0.21771433984596378
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,1,16,14,1.56,first,0.35678042264520377,0.45741079826308173,0.08776581574311386,0.07489229765301748,0.1778864659973456
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,1,16,14,1.56,second,0.6432195773547962,0.8246404837882002,0.08405283903146776,0.06271116949756378,0.23363381058465438
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,2,16,14,0.8,first,0.5085115295062737,1.271278823765684,0.030027750812395667,0.024684006212831705,0.059527118893532904
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,2,16,14,0.8,second,0.49148847049372635,1.2287211762343158,0.10262118861717011,0.09113192746697697,0.15597974857518515
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,3,16,14,0.68,first,0.8421564986397995,2.476930878352351,0.04646219515501454,0.03448255261184987,0.11787635766590387
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,3,16,14,0.68,second,0.15784350136020053,0.4642455922358839,0.14528274412947367,0.1357697653784522,0.2197771787609344
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,4,16,14,0.42,first,0.20950755352286493,0.9976550167755474,0.06612156379693766,0.06123757428429145,0.11961218887396452
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,4,16,14,0.42,second,0.790492446477135,3.7642497451292143,0.05870715793074709,0.04988613768551813,0.12949748988728849
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,5,16,14,1.82,first,0.238155325935985,0.2617091493802033,0.09287775193604245,0.08292106253285443,0.1597989693520363
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,5,16,14,1.82,second,0.761844674064015,0.8371919495208956,0.0755232380033265,0.0604448289644723,0.15734379186210512
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,6,16,14,0.96,first,0.47537200030072824,0.9903583339598505,0.05779829797910573,0.045563108369230915,0.13845864777474604
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,6,16,14,0.96,second,0.5246279996992718,1.092974999373483,0.10852411710081387,0.09097418545289482,0.17670774585694504
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,7,16,14,1.76,first,0.2657824354150345,0.30202549478981194,0.09986800367542281,0.09134578964088634,0.2061857657062942
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,7,16,14,1.76,second,0.7342175645849656,0.8343381415738245,0.08609763996922298,0.06674256776585351,0.19897957805705624
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,8,16,14,1.74,first,0.48052441712331334,0.5523269162336935,0.10655103451643574,0.09792000520445984,0.19585112984951958
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,8,16,14,1.74,second,0.5194755828766866,0.5970983711226283,0.09114151332295406,0.07130490645898331,0.18037678805869894
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,9,16,14,1.72,first,0.4557432682706571,0.5299340328728571,0.10476168558113803,0.10125096380412146,0.15389657546401958
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,9,16,14,1.72,second,0.544256731729343,0.6328566648015616,0.08325059091379251,0.06675623184027693,0.1557202445939615
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,10,16,14,1.44,first,0.36934169479248846,0.5129745761006784,0.10625989367159555,0.09663235569510568,0.2093198238439986
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,10,16,14,1.44,second,0.6306583052075115,0.8759143127882105,0.044606527515194366,0.03617141886573206,0.09085109239545108
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,11,16,14,2.02,first,0.38034291620066296,0.37657714475313164,0.08827687173131053,0.08064212273940015,0.18354429563559482
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,11,16,14,2.02,second,0.619657083799337,0.6135218651478584,0.08561102396006602,0.06984847789295043,0.18359077064223817
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,12,16,14,1.46,first,0.5867712919463788,0.8037962903375052,0.09929160243643004,0.09478630557233493,0.14869338513755204
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,12,16,14,1.46,second,0.4132287080536212,0.566066723361125,0.05060402730037972,0.035562821334459566,0.14317432606198244
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,13,16,14,1.78,first,0.4395402457847462,0.49386544470196203,0.1109958032619859,0.1052565110296824,0.18992421786172864
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,13,16,14,1.78,second,0.5604597542152538,0.6297300609160156,0.08197026201733669,0.06112406055899074,0.17877040640510078
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,14,16,14,1.52,first,0.3623415605452305,0.4767652112437243,0.09416070504440638,0.08792405290633645,0.15557522988519534
singleonly_subject059_Chest_Press_(rack)_record0002,248,accel_z_g,14,16,14,1.52,second,0.6376584394547695,0.8390242624404862,0.04616988574642244,0.029608798735516872,0.15830398172631344
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,1,9,10,2.74,first,0.8206423125489078,0.5990089872619765,0.1301041225146363,0.10621174360874812,0.26380376598223654
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,1,9,10,2.74,second,0.17935768745109215,0.13091802003729353,0.0771786087733184,0.05827683962101679,0.25151396404670345
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,2,9,10,1.76,first,0.9145792174223863,1.0392945652527117,0.12774211690443965,0.11067607896094764,0.2385623337447198
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,2,9,10,1.76,second,0.08542078257761365,0.09706907111092461,0.08287422641557105,0.07257480358526176,0.16673717622193407
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,3,9,10,2.26,first,0.5932560514941496,0.5250053553045573,0.1261987821415692,0.10877937752534224,0.2621941310870104
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,3,9,10,2.26,second,0.4067439485058504,0.3599503969078322,0.0840555375520337,0.07382458169017592,0.16743358439133493
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,4,9,10,2.18,first,0.578803984468655,0.5310128297877569,0.10741367539340202,0.09225621103899467,0.21914374906321843
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,4,9,10,2.18,second,0.421196015531345,0.3864183628727936,0.08357719382395763,0.06554451781666668,0.21603695942096635
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,5,9,10,2.38,first,0.6375678850660803,0.5357713319883028,0.10507810532417552,0.0895224877043285,0.20338284602487167
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,5,9,10,2.38,second,0.3624321149339197,0.30456480246547873,0.08793840713126051,0.07311906449888064,0.22681310189165504
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,6,9,10,2.36,first,0.6342649448821512,0.5375126651543655,0.10226155607264531,0.08839079713642313,0.20622766145700577
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,6,9,10,2.36,second,0.36573505511784876,0.3099449619642786,0.06236134063859379,0.0517834418042269,0.16005663488119026
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,7,9,10,2.38,first,0.4813794286519859,0.4045205282789798,0.09996345288793418,0.0876792550615128,0.18485920068732864
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,7,9,10,2.38,second,0.5186205713480141,0.43581560617480175,0.06173893697233411,0.054338240268274204,0.13891548062800863
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,8,9,10,2.68,first,0.6905629235046358,0.515345465301967,0.09325224337074535,0.0772428079235118,0.20289567518327645
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,8,9,10,2.68,second,0.3094370764953642,0.2309231914144509,0.045700126349181316,0.03674300937265094,0.10500172530915108
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,9,9,10,3.88,first,0.5042703785820633,0.2599331848361151,0.08144651992990976,0.06313169006252153,0.18299564193440254
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,9,9,10,3.88,second,0.49572962141793675,0.25553073268965815,0.06770742350608189,0.04924964180122851,0.2567601383911351
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,10,9,10,0.62,first,0.8386047144399489,2.7051764981933837,0.09661097727980031,0.08214441886969785,0.25285486263985524
singleonly_subject069_Chest_Press_(rack)_record0001,543,accel_y_g,10,9,10,0.62,second,0.16139528556005112,0.5206299534195198,0.06597059746494466,0.05546138626567265,0.1300525102096004
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,1,13,10,1.78,first,0.8035800024567719,0.9028988791649122,0.13166938495296698,0.12110554561078035,0.24375666470936064
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,1,13,10,1.78,second,0.19641999754322814,0.22069662645306531,0.15632600197543597,0.13325156426300108,0.3542422657421822
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,2,13,10,1.98,first,0.5395755844508853,0.5450258428796821,0.10550283942979526,0.07951375727595734,0.35390320465894587
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,2,13,10,1.98,second,0.46042441554911473,0.465075167221328,0.14520771910669936,0.12278124232399398,0.34100042926015317
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,3,13,10,1.94,first,0.5877779438459284,0.6059566431401324,0.10708417755293359,0.09195290853732396,0.24270276696459925
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,3,13,10,1.94,second,0.4122220561540716,0.424971191911414,0.15032938899222023,0.12844452670356638,0.3511914063015893
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,4,13,10,2.0,first,0.642042039099475,0.642042039099475,0.11460284960385311,0.0856647162303156,0.362354227003571
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,4,13,10,2.0,second,0.357957960900525,0.357957960900525,0.134654174552987,0.11773801284907374,0.33415151079826577
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,5,13,10,1.92,first,0.631326424733722,0.6576316924309604,0.09823738223526741,0.07673609190135057,0.2608683984892548
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,5,13,10,1.92,second,0.368673575266278,0.38403497423570626,0.19022891792259858,0.15922308633870438,0.5777193298127641
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,6,13,10,1.66,first,0.6060380940628688,0.7301663783889986,0.07084156962752207,0.0586110592548972,0.14169393868034574
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,6,13,10,1.66,second,0.3939619059371312,0.4746528987194352,0.17247544964984377,0.14517493165104212,0.47542209047383
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,7,13,10,1.92,first,0.5863720277392787,0.6108041955617486,0.10235353325700594,0.08788172551107426,0.23760203784402145
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,7,13,10,1.92,second,0.41362797226072134,0.4308624711049181,0.13987079247570955,0.12427452559750858,0.3503890788128441
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,8,13,10,1.98,first,0.6168799429982703,0.6231110535336064,0.08388245119139336,0.06589012240155698,0.25215279822769243
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,8,13,10,1.98,second,0.3831200570017297,0.3869899565674037,0.13882771683630077,0.12117516146236287,0.37314869250945937
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,9,13,10,2.0,first,0.5829329827432844,0.5829329827432844,0.10225930129552402,0.08371171787078076,0.2631278480935103
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,9,13,10,2.0,second,0.4170670172567156,0.4170670172567156,0.14105288113398612,0.12388909768379283,0.32682913972788663
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,10,13,10,1.98,first,0.7093593983171744,0.7165246447648227,0.09124281587788971,0.07187512391006104,0.23798302844803498
singleonly_subject069_Chest_Press_(rack)_record0002,543,accel_x_g,10,13,10,1.98,second,0.2906406016828256,0.2935763653361875,0.12829043245746133,0.11732556578821651,0.2913066664673021
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,1,20,19,1.22,first,0.2945471219044776,0.4828641342696355,0.11207222350384931,0.09047526104128327,0.21757852186345372
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,1,20,19,1.22,second,0.7054528780955224,1.1564801280254466,0.15296756979591203,0.1203836524895885,0.4398854929740037
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,2,20,19,1.22,first,0.5207804931966589,0.8537385134371457,0.17815188058238293,0.14021471743668568,0.3626214972113614
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,2,20,19,1.22,second,0.47921950680334113,0.7856057488579363,0.14828410372613118,0.11633649697137415,0.4154766099131664
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,3,20,19,1.06,first,0.5384362062363081,1.0159173702571849,0.17278786938248902,0.1377804370452596,0.3492237060290244
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,3,20,19,1.06,second,0.46156379376369194,0.8708750825730036,0.171412080032074,0.14211681817840782,0.3803427261859129
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,4,20,19,0.98,first,0.477895668073715,0.9752972817830918,0.17403790833327165,0.14210953827126205,0.35351363599688324
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,4,20,19,0.98,second,0.522104331926285,1.0655190447475205,0.2051746349392166,0.16084567765481111,0.44108329961032733
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,5,20,19,1.1,first,0.5501164340105671,1.000211698201031,0.16681937795427695,0.12964122835522715,0.32221022905790686
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,5,20,19,1.1,second,0.4498835659894329,0.8179701199807871,0.2131064375142331,0.1717223647898604,0.4785994029257794
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,6,20,19,1.04,first,0.5761310502083464,1.107944327323743,0.173758037453684,0.13820140696309643,0.33019677298618944
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,6,20,19,1.04,second,0.42386894979165357,0.8151325957531799,0.21397423512941263,0.17032684576462828,0.44348946004540823
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,7,20,19,1.06,first,0.6079628608514797,1.147099737455622,0.16792773535523456,0.13182162151654886,0.31838089422593296
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,7,20,19,1.06,second,0.39203713914852034,0.7396927153745666,0.1745215052779465,0.14209064392870374,0.35527402513616035
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,8,20,19,1.1,first,0.6142568420196303,1.116830621853873,0.17742372386913405,0.1341515974926477,0.3815708213995337
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,8,20,19,1.1,second,0.38574315798036973,0.701351196327945,0.1910994155360333,0.14792129387407682,0.5048074949366177
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,9,20,19,1.06,first,0.5579840099164617,1.052800018710305,0.15192027864267565,0.1187183593474784,0.2993334567771406
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,9,20,19,1.06,second,0.4420159900835383,0.8339924341198836,0.1875559987817185,0.1498567845271119,0.39907845553792165
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,10,20,19,1.12,first,0.5514719977093281,0.9847714244809429,0.18420721666022602,0.14543424073683145,0.37315346072233047
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,10,20,19,1.12,second,0.4485280022906719,0.8009428612333426,0.15168970612570026,0.13091867449813538,0.32475380825133304
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,11,20,19,1.18,first,0.5877072328375714,0.9961139539619855,0.1768297363463204,0.13892766048613434,0.3661885741135963
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,11,20,19,1.18,second,0.4122927671624286,0.6988013002753027,0.2506020504452105,0.1970805357665676,0.581522659738759
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,12,20,19,1.02,first,0.5304356968124435,1.0400699937498892,0.19430814181506378,0.16876783469111295,0.3600396756982226
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,12,20,19,1.02,second,0.4695643031875565,0.9207143199756009,0.24412270524960886,0.19944359825165528,0.5186181516070045
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,13,20,19,1.08,first,0.528877542975559,0.9794028573621463,0.17456298017683364,0.14052161903813273,0.35070836211817036
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,13,20,19,1.08,second,0.471122457024441,0.8724489944897055,0.16819814795309043,0.13652743788047586,0.38591167324772147
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,14,20,19,1.2,first,0.6783563495978921,1.130593915996487,0.17904688346440573,0.13313756808480157,0.43990900308296543
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,14,20,19,1.2,second,0.32164365040210785,0.5360727506701798,0.14525158424634807,0.12402043574871717,0.3467018466945857
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,15,20,19,1.16,first,0.515109683402283,0.8881201437970397,0.156092572221727,0.11673781517076512,0.3284983601685635
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,15,20,19,1.16,second,0.484890316597717,0.8360177872374431,0.16677664643266765,0.13995721838412306,0.3027234782652046
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,16,20,19,1.14,first,0.5384993167145394,0.9447356433588412,0.16556295164674964,0.1275425980984146,0.35018852342755147
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,16,20,19,1.14,second,0.46150068328546057,0.8096503215534396,0.16517693376530035,0.1426799699535408,0.28325654342397266
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,17,20,19,1.06,first,0.5519600239505451,1.0414340074538586,0.1277678495478708,0.09758046842701072,0.2975324984413139
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,17,20,19,1.06,second,0.4480399760494549,0.84535844537633,0.1838846474831429,0.1516198065509916,0.41474107919146985
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,18,20,19,1.04,first,0.5076727102472502,0.9762936735524043,0.134722778467131,0.10655415774785912,0.26441775317106275
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,18,20,19,1.04,second,0.49232728975274975,0.9467832495245188,0.18652443443680827,0.14626146633068476,0.4810032269023259
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,19,20,19,1.06,first,0.42651149413927936,0.8047386681873195,0.12960451433652026,0.10089816742430247,0.25576013078043947
singleonly_subject076_Chest_Press_(rack)_record0001,454,accel_z_g,19,20,19,1.06,second,0.5734885058607206,1.082053784642869,0.19429285900267695,0.1423861535552203,0.5052335848077265
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,1,15,14,1.66,first,0.6497489564394919,0.7828300679993879,0.06903985216287015,0.06285498493164243,0.13727934872189185
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,1,15,14,1.66,second,0.35025104356050807,0.42198920910904586,0.15092261018835304,0.14814703418091504,0.19525939901339395
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,2,15,14,1.58,first,0.8867613223334527,1.1224826864980413,0.09799155426342109,0.08524026414541784,0.16142306876465828
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,2,15,14,1.58,second,0.11323867766654727,0.14334009831208513,0.14035933581257024,0.1315911138829484,0.24809520412769115
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,3,15,14,1.48,first,0.765117657180973,1.033942779974288,0.08126287608582976,0.06987509066417061,0.15041898846906387
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,3,15,14,1.48,second,0.23488234281902698,0.31740857137706346,0.1606798031507146,0.1576389573791182,0.21022488737864875
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,4,15,14,1.12,first,0.69025795060137,1.2326034832167319,0.07136015816522435,0.059611732796995685,0.13542542685021752
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,4,15,14,1.12,second,0.30974204939863004,0.5531108024975536,0.14141412553804888,0.13718322727172735,0.2447981540515356
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,5,15,14,1.3,first,0.6436720306254081,0.9902646625006278,0.08063831518686038,0.06702376297732061,0.16459975766288315
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,5,15,14,1.3,second,0.3563279693745919,0.5481968759609106,0.13283275822710028,0.12278871633251284,0.23852299574966418
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,6,15,14,1.44,first,0.8473199644778088,1.1768332839969566,0.0848069662652929,0.07109060207833716,0.19290126923311401
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,6,15,14,1.44,second,0.15268003552219123,0.21205560489193226,0.16653233454609004,0.16384933975107566,0.21424530911425843
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,7,15,14,1.52,first,0.7396429818653607,0.973214449822843,0.09194389927793574,0.0764566023849268,0.186360300402302
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,7,15,14,1.52,second,0.2603570181346393,0.3425750238613675,0.15726079165286527,0.15339205800311037,0.19630301848562293
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,8,15,14,1.44,first,0.8828307440253568,1.2261538111463288,0.08263670019219198,0.0675072267708952,0.1658826400626534
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,8,15,14,1.44,second,0.11716925597464323,0.16273507774256005,0.15595297775668515,0.1544223923935255,0.2071206151750158
singleonly_subject080_Chest_Press_(rack)_record0001,560,accel_x_g,9,15,14,0.74,first,0.45180515848280745,1.2210950229265065,0.07044978941713134,0.06333255480920924,0.12567822171688126
